episode,timestep,reward
4427,13284000,7383.9762
4429,13290000,9758.3642
4431,13296000,7555.6166
4433,13302000,9690.5444
4435,13308000,7026.3962
4437,13314000,9580.6796
4439,13320000,7737.6432
4441,13326000,11036.2051
4443,13332000,9281.9986
4445,13338000,10356.5276
4447,13344000,9817.4589
4449,13350000,11348.6874
4451,13356000,9912.1865
4453,13362000,7202.6083
4455,13368000,9824.3163
4457,13374000,11695.2026
4459,13380000,11375.7033
4461,13386000,8732.8855
4463,13392000,7600.7021
4465,13398000,9157.8544
4467,13404000,8594.1947
4469,13410000,8394.5803
4471,13416000,7788.7822
4473,13422000,8481.1913
4475,13428000,9012.2599
4477,13434000,8939.5937
4479,13440000,9538.4107
4481,13446000,12038.5264
4483,13452000,8454.7978
4485,13458000,8561.6632
4487,13464000,8361.8571
4489,13470000,8817.3156
4491,13476000,13430.6603
4493,13482000,8798.4258
4495,13488000,10340.3633
4497,13494000,10099.8421
4499,13500000,8114.7577
4501,13506000,11367.0335
4503,13512000,12971.8902
4505,13518000,10090.8839
4507,13524000,7656.7412
4509,13530000,10814.7494
4511,13536000,11417.5921
4513,13542000,9761.8851
4515,13548000,9271.0278
4517,13554000,14369.7704
4519,13560000,9888.4591
4521,13566000,9081.5633
4523,13572000,10742.9113
4525,13578000,8153.0203
4527,13584000,6573.6833
4529,13590000,10336.6935
4531,13596000,10746.1894
4533,13602000,9732.3906
4535,13608000,9575.9837
4537,13614000,8168.5977
4539,13620000,10134.2999
4541,13626000,9815.6238
4543,13632000,7869.4798
4545,13638000,10388.4781
4547,13644000,10806.0903
4549,13650000,14246.6133
4551,13656000,14349.6459
4553,13662000,7724.6822
4555,13668000,9043.1365
4557,13674000,7722.6799
4559,13680000,12369.775
4561,13686000,12828.9659
4563,13692000,12039.7813
4565,13698000,8935.7896
4567,13704000,9225.5814
4569,13710000,10782.9768
4571,13716000,8175.1173
4573,13722000,10217.0872
4575,13728000,8213.5056
4577,13734000,8183.2699
4579,13740000,8769.9846
4581,13746000,8565.6248
4583,13752000,10764.5664
4585,13758000,7927.2042
4587,13764000,7111.6747
4589,13770000,10505.7422
4591,13776000,7440.6526
4593,13782000,9818.8682
4595,13788000,5335.0569
4597,13794000,8733.6315
4599,13800000,10456.8848
4601,13806000,7690.6563
4603,13812000,3612.5326
4605,13818000,13193.0801
4607,13824000,9974.5806
4609,13830000,7752.9584
4611,13836000,8587.5067
4613,13842000,6142.7571
4615,13848000,7769.9548
4617,13854000,8196.3004
4619,13860000,7219.4424
4621,13866000,10862.5046
4623,13872000,10851.2636
4625,13878000,6688.1417
4627,13884000,9652.6127
4629,13890000,8844.3655
4631,13896000,8131.3467
4633,13902000,7775.3202
4635,13908000,9404.6481
4637,13914000,7930.967
4639,13920000,9799.6177
4641,13926000,8562.6199
4643,13932000,9737.3966
4645,13938000,9893.2541
4647,13944000,10120.3143
4649,13950000,11470.838
4651,13956000,11184.7877
4653,13962000,12702.6822
4655,13968000,7288.5244
4657,13974000,9482.0877
4659,13980000,7077.6753
4661,13986000,10802.6
4663,13992000,7610.9495
4665,13998000,10653.6334
4667,14004000,6777.4928
4669,14010000,6588.4717
4671,14016000,9385.2227
4673,14022000,8387.4981
4675,14028000,11914.0068
4677,14034000,9625.4422
4679,14040000,11920.8591
4681,14046000,6494.0367
4683,14052000,8920.3784
4685,14058000,10602.9684
4687,14064000,9756.2412
4689,14070000,11501.9001
4691,14076000,10146.1639
4693,14082000,4672.7082
4695,14088000,5903.7195
4697,14094000,11336.2738
4699,14100000,11317.7715
4701,14106000,11826.5348
4703,14112000,7359.1084
4705,14118000,10836.0807
4707,14124000,10033.3081
4709,14130000,10949.7801
4711,14136000,6691.2888
4713,14142000,6336.206
4715,14148000,9573.8865
4717,14154000,10427.3208
4719,14160000,11422.3094
4721,14166000,9645.7728
4723,14172000,9802.2977
4725,14178000,9830.943
4727,14184000,9112.6918
4729,14190000,12625.9916
4731,14196000,11976.0191
4733,14202000,9215.1097
4735,14208000,9378.7082
4737,14214000,10369.765
4739,14220000,7236.9547
4741,14226000,7923.3312
4743,14232000,10517.406
4745,14238000,9623.7105
4747,14244000,15742.529
4749,14250000,8596.0976
4751,14256000,5992.6654
4753,14262000,11640.6847
4755,14268000,17583.2285
4757,14274000,6910.1655
4759,14280000,13784.9758
4761,14286000,7821.9849
4763,14292000,11374.5843
4765,14298000,7728.6082
4767,14304000,8194.0134
4769,14310000,10078.3437
4771,14316000,9171.2709
4773,14322000,10266.8162
4775,14328000,7367.913
4777,14334000,8737.4848
4779,14340000,9162.1036
4781,14346000,8808.8533
4783,14352000,7736.6898
4785,14358000,7685.1685
4787,14364000,9406.5542
4789,14370000,9259.9274
4791,14376000,10865.1493
4793,14382000,10672.6531
4795,14388000,8093.9298
4797,14394000,6857.6204
4799,14400000,8188.197
4801,14406000,7431.0579
4803,14412000,12482.4739
4805,14418000,8677.0436
4807,14424000,7695.9903
4809,14430000,8155.9558
4811,14436000,7037.2752
4813,14442000,8630.0539
4815,14448000,10144.2731
4817,14454000,10144.939
4819,14460000,8022.4813
4821,14466000,8289.0861
4823,14472000,7617.3371
4825,14478000,10250.2137
4827,14484000,7035.3067
4829,14490000,10706.2218
4831,14496000,10164.0701
4833,14502000,6815.7321
4835,14508000,8169.4697
4837,14514000,9128.8053
4839,14520000,12845.413
4841,14526000,7069.5346
4843,14532000,9258.8349
4845,14538000,8470.8606
4847,14544000,6330.2265
4849,14550000,10184.3753
4851,14556000,7203.5198
4853,14562000,9154.3788
4855,14568000,11235.769
4857,14574000,9747.0116
4859,14580000,8355.9062
4861,14586000,9534.6683
4863,14592000,9029.423
4865,14598000,9190.5459
4867,14604000,5834.537
4869,14610000,10458.995
4871,14616000,11231.3211
4873,14622000,7912.6123
4875,14628000,7025.7497
4877,14634000,8787.4499
4879,14640000,7886.7412
4881,14646000,9803.9868
4883,14652000,8141.3751
4885,14658000,9077.0451
4887,14664000,10849.4653
4889,14670000,7733.5077
4891,14676000,11440.7046
4893,14682000,12790.8997
4895,14688000,8955.1318
4897,14694000,9123.9154
4899,14700000,9995.6865
4901,14706000,7848.5621
4903,14712000,10430.3214
4905,14718000,9681.4088
4907,14724000,9625.8941
4909,14730000,3283.9123
4911,14736000,7746.6175
4913,14742000,9075.8681
4915,14748000,9716.6936
4917,14754000,11100.4013
4919,14760000,10175.4
4921,14766000,10405.999
4923,14772000,10909.106
4925,14778000,7308.382
4927,14784000,9428.3636
4929,14790000,9032.5075
4931,14796000,9462.7294
4933,14802000,9329.8993
4935,14808000,13370.8943
4937,14814000,9205.6295
4939,14820000,8710.4566
4941,14826000,8935.3332
4943,14832000,9695.1684
4945,14838000,8202.6168
4947,14844000,8154.5008
4949,14850000,7184.2958
4951,14856000,7644.3335
4953,14862000,10267.4166
4955,14868000,7347.1664
4957,14874000,8556.0071
4959,14880000,7966.8426
4961,14886000,9473.4268
4963,14892000,8496.4722
4965,14898000,8874.4436
4967,14904000,10571.6928
4969,14910000,8078.8737
4971,14916000,9904.7684
4973,14922000,9202.1594
4975,14928000,10644.2513
4977,14934000,10603.3762
4979,14940000,8320.2082
4981,14946000,10101.5789
4983,14952000,9074.8808
4985,14958000,12896.8697
4987,14964000,11515.1892
4989,14970000,11788.2758
4991,14976000,7204.6499
4993,14982000,10209.5614
4995,14988000,9748.0448
4997,14994000,9136.0906
4999,15000000,9588.1482
5001,15006000,11704.3987
5003,15012000,10506.9365
5005,15018000,10456.0872
5007,15024000,10159.669
5009,15030000,11556.3977
5011,15036000,11961.3161
5013,15042000,12573.9858
5015,15048000,7793.2878
5017,15054000,7285.1077
5019,15060000,11735.1025
5021,15066000,7764.3313
5023,15072000,7828.8923
5025,15078000,12255.383
5027,15084000,7146.7676
5029,15090000,5157.8416
5031,15096000,7434.0497
5033,15102000,8152.1743
5035,15108000,12605.7577
5037,15114000,8107.9637
5039,15120000,9050.6682
5041,15126000,7974.7102
5043,15132000,8409.2105
5045,15138000,10841.0889
5047,15144000,10749.2463
5049,15150000,6407.5932
5051,15156000,8960.607
5053,15162000,9420.9303
5055,15168000,10940.5264
5057,15174000,9358.2288
5059,15180000,8336.4643
5061,15186000,8601.7906
5063,15192000,12376.9812
5065,15198000,9787.6801
5067,15204000,10142.1602
5069,15210000,7833.5978
5071,15216000,9762.845
5073,15222000,17919.4638
5075,15228000,7344.94
5077,15234000,7750.0594
5079,15240000,6819.2997
5081,15246000,5209.6583
5083,15252000,10896.4654
5085,15258000,9955.1104
5087,15264000,9413.7421
5089,15270000,9877.6936
5091,15276000,7768.4304
5093,15282000,12670.1212
5095,15288000,8563.2131
5097,15294000,8296.3287
5099,15300000,7114.3137
5101,15306000,6704.0462
5103,15312000,7148.5064
5105,15318000,10440.0245
5107,15324000,8220.5172
5109,15330000,11141.0183
5111,15336000,10800.7632
5113,15342000,9179.479
5115,15348000,8574.657
5117,15354000,8346.9145
5119,15360000,8576.9831
5121,15366000,12405.1648
5123,15372000,10041.1329
5125,15378000,9780.4186
5127,15384000,9269.507
5129,15390000,9815.5274
5131,15396000,11159.6818
5133,15402000,15999.1435
5135,15408000,10757.5344
5137,15414000,9359.3097
5139,15420000,11286.3683
5141,15426000,11671.7873
5143,15432000,6983.0113
5145,15438000,7338.1434
5147,15444000,7691.8156
5149,15450000,9308.6314
5151,15456000,12906.0304
5153,15462000,4310.6048
5155,15468000,12114.2344
5157,15474000,10000.1563
5159,15480000,9205.172
5161,15486000,5144.4311
5163,15492000,8295.8801
5165,15498000,8462.2659
5167,15504000,9607.6446
5169,15510000,7785.8695
5171,15516000,8013.5634
5173,15522000,10599.5609
5175,15528000,9917.8083
5177,15534000,8971.1366
5179,15540000,11171.7562
5181,15546000,9312.0238
5183,15552000,10796.9619
5185,15558000,10218.6911
5187,15564000,4204.1857
5189,15570000,9837.4583
5191,15576000,10186.7376
5193,15582000,9655.0996
5195,15588000,8650.3
5197,15594000,9326.9447
5199,15600000,9083.3319
5201,15606000,10291.4302
5203,15612000,11946.0712
5205,15618000,11452.0769
5207,15624000,10301.7396
5209,15630000,8717.6578
5211,15636000,7410.6176
5213,15642000,7520.9692
5215,15648000,6278.8005
5217,15654000,7888.762
5219,15660000,6990.5522
5221,15666000,10684.8179
5223,15672000,5499.1717
5225,15678000,13315.9142
5227,15684000,9300.0159
5229,15690000,9065.1676
5231,15696000,8255.6977
5233,15702000,7556.5584
5235,15708000,5161.3404
5237,15714000,6393.1729
5239,15720000,10179.9737
5241,15726000,8770.8568
5243,15732000,8282.5291
5245,15738000,9873.2985
5247,15744000,7625.3948
5249,15750000,9780.6244
5251,15756000,10589.7998
5253,15762000,8639.4401
5255,15768000,6368.9874
5257,15774000,9185.9892
5259,15780000,5986.6081
5261,15786000,8008.4352
5263,15792000,9987.7462
5265,15798000,7545.3848
5267,15804000,7482.1948
5269,15810000,9761.4743
5271,15816000,6834.263
5273,15822000,9912.7422
5275,15828000,7167.4755
5277,15834000,10938.3624
5279,15840000,11207.2371
5281,15846000,8500.1663
5283,15852000,9425.0893
5285,15858000,10841.4665
5287,15864000,9131.2927
5289,15870000,11238.1186
5291,15876000,7858.3175
5293,15882000,11436.3313
5295,15888000,9605.4622
5297,15894000,10009.5886
5299,15900000,9878.7501
5301,15906000,13189.4557
5303,15912000,8192.0449
5305,15918000,9423.9694
5307,15924000,14049.584
5309,15930000,10089.9525
5311,15936000,6390.1021
5313,15942000,8905.8281
5315,15948000,10349.768
5317,15954000,8590.8383
5319,15960000,14632.0892
5321,15966000,11859.1629
5323,15972000,10206.2393
5325,15978000,9153.7249
5327,15984000,10419.4658
5329,15990000,9202.7568
5331,15996000,10760.9518
5333,16002000,7317.5326
5335,16008000,19258.1445
5337,16014000,11993.0578
5339,16020000,9928.0707
5341,16026000,8343.9538
5343,16032000,8915.6753
5345,16038000,10530.5456
5347,16044000,12198.7111
5349,16050000,9874.0428
5351,16056000,7606.5429
5353,16062000,7144.979
5355,16068000,7417.7601
5357,16074000,10722.735
5359,16080000,6620.6122
5361,16086000,9054.6629
5363,16092000,7028.8389
5365,16098000,9605.044
5367,16104000,10563.9645
5369,16110000,9500.7249
5371,16116000,8547.3581
5373,16122000,9405.3846
5375,16128000,10633.1701
5377,16134000,11147.3602
5379,16140000,9580.7858
5381,16146000,12044.2359
5383,16152000,10544.2218
5385,16158000,7403.5582
5387,16164000,11265.4776
5389,16170000,8829.4396
5391,16176000,7068.1101
5393,16182000,12467.0958
5395,16188000,10465.0492
5397,16194000,8732.189
5399,16200000,8313.9437
5401,16206000,6430.5351
5403,16212000,7089.2099
5405,16218000,7190.4315
5407,16224000,10184.7139
5409,16230000,7876.7095
5411,16236000,6292.6757
5413,16242000,8460.2328
5415,16248000,10802.546
5417,16254000,6958.6921
5419,16260000,6949.1147
5421,16266000,8961.559
5423,16272000,8180.6717
5425,16278000,10934.5468
5427,16284000,10925.144
5429,16290000,8703.0871
5431,16296000,7275.0535
5433,16302000,11865.9716
5435,16308000,10762.0264
5437,16314000,7358.9062
5439,16320000,7913.1157
5441,16326000,6248.0518
5443,16332000,9253.6996
5445,16338000,6938.5246
5447,16344000,8851.7185
5449,16350000,8786.8543
5451,16356000,9500.444
5453,16362000,15232.2189
5455,16368000,10274.5173
5457,16374000,9109.485
5459,16380000,6749.648
5461,16386000,10407.9697
5463,16392000,8966.7663
5465,16398000,12359.1106
5467,16404000,7250.9358
5469,16410000,9462.6708
5471,16416000,9315.2895
5473,16422000,9601.2178
5475,16428000,7882.7904
5477,16434000,8591.6895
5479,16440000,9065.6034
5481,16446000,8090.3034
5483,16452000,5819.1741
5485,16458000,9601.032
5487,16464000,12938.664
5489,16470000,7840.3491
5491,16476000,11509.8845
5493,16482000,7726.3704
5495,16488000,6429.0221
5497,16494000,10489.0973
5499,16500000,8390.1192
5501,16506000,8440.6231
5503,16512000,7203.5703
5505,16518000,11289.6483
5507,16524000,10743.7454
5509,16530000,7910.279
5511,16536000,8254.2746
5513,16542000,10317.7884
5515,16548000,12278.3576
5517,16554000,5551.7112
5519,16560000,8505.8926
5521,16566000,7306.8965
5523,16572000,5590.191
5525,16578000,8996.9943
5527,16584000,11847.7669
5529,16590000,15431.8315
5531,16596000,14284.5982
5533,16602000,11559.1774
5535,16608000,10784.7532
5537,16614000,11535.2911
5539,16620000,8438.9216
5541,16626000,8019.3267
5543,16632000,12320.7028
5545,16638000,7872.6617
5547,16644000,6878.7853
5549,16650000,8852.1924
5551,16656000,8310.6872
5553,16662000,11787.5037
5555,16668000,10318.6906
5557,16674000,17447.0581
5559,16680000,6682.2811
5561,16686000,8684.4396
5563,16692000,7758.1288
5565,16698000,10689.4088
5567,16704000,7678.3256
5569,16710000,9907.1797
5571,16716000,8190.4932
5573,16722000,8114.2311
5575,16728000,6979.5381
5577,16734000,9440.7165
5579,16740000,8403.9581
5581,16746000,9203.3653
5583,16752000,9711.3306
5585,16758000,6615.7736
5587,16764000,10201.1313
5589,16770000,12917.929
5591,16776000,7304.6509
5593,16782000,11648.6094
5595,16788000,4869.1149
5597,16794000,9257.5651
5599,16800000,7836.1684
5601,16806000,8437.1331
5603,16812000,10171.4225
5605,16818000,9007.3514
5607,16824000,10309.8049
5609,16830000,13024.9189
5611,16836000,10443.3151
5613,16842000,9782.1595
5615,16848000,8035.5208
5617,16854000,8929.3833
5619,16860000,9190.8279
5621,16866000,10577.8517
5623,16872000,8247.8537
5625,16878000,8421.573
5627,16884000,9521.5525
5629,16890000,10112.8216
5631,16896000,9303.5277
5633,16902000,11483.8178
5635,16908000,14181.257
5637,16914000,7662.1941
5639,16920000,8728.2025
5641,16926000,8168.495
5643,16932000,8089.2411
5645,16938000,9060.2804
5647,16944000,6665.3635
5649,16950000,9665.3031
5651,16956000,9305.9976
5653,16962000,8144.2751
5655,16968000,10662.7535
5657,16974000,8505.0049
5659,16980000,5812.7422
5661,16986000,8308.543
5663,16992000,7130.5128
5665,16998000,9015.4347
5667,17004000,11120.2666
5669,17010000,7950.506
5671,17016000,9623.679
5673,17022000,12053.9796
5675,17028000,6993.8143
5677,17034000,12687.8705
5679,17040000,10198.8003
5681,17046000,10929.7583
5683,17052000,8708.9831
5685,17058000,7627.2757
5687,17064000,9463.1917
5689,17070000,7279.8682
5691,17076000,10548.4314
5693,17082000,10146.7721
5695,17088000,9979.9251
5697,17094000,6805.2095
5699,17100000,6462.2706
5701,17106000,7440.3739
5703,17112000,9073.647
5705,17118000,10983.9355
5707,17124000,11644.017
5709,17130000,11065.3856
5711,17136000,10294.8585
5713,17142000,8478.5081
5715,17148000,12498.2313
5717,17154000,7762.2137
5719,17160000,11806.3833
5721,17166000,12198.7595
5723,17172000,9658.864
5725,17178000,12069.9098
5727,17184000,7797.4418
5729,17190000,8091.3006
5731,17196000,8141.3634
5733,17202000,12086.2355
5735,17208000,11186.7578
5737,17214000,4907.5155
5739,17220000,8514.8806
5741,17226000,9831.6753
5743,17232000,11860.5261
5745,17238000,10336.1558
5747,17244000,9863.5741
5749,17250000,9782.467
5751,17256000,8707.0462
5753,17262000,10065.8228
5755,17268000,8400.0321
5757,17274000,12052.2645
5759,17280000,11856.0993
5761,17286000,6547.9716
5763,17292000,11003.5296
5765,17298000,11692.5535
5767,17304000,4717.6187
5769,17310000,7411.0335
5771,17316000,5860.3462
5773,17322000,5601.2942
5775,17328000,9975.7092
5777,17334000,10532.7496
5779,17340000,11829.0233
5781,17346000,9595.3288
5783,17352000,9628.6298
5785,17358000,7293.1863
5787,17364000,10894.6134
5789,17370000,12463.7083
5791,17376000,10259.4389
5793,17382000,2047.7631
5795,17388000,11631.2058
5797,17394000,10053.6841
5799,17400000,7774.9902
5801,17406000,9764.2886
5803,17412000,9275.6336
5805,17418000,9105.7182
5807,17424000,11376.0642
5809,17430000,8813.5758
5811,17436000,7885.8036
5813,17442000,6637.7559
5815,17448000,9521.9409
5817,17454000,15021.328
5819,17460000,7617.5718
5821,17466000,8904.1518
5823,17472000,12781.3339
5825,17478000,9519.7708
5827,17484000,7062.0601
5829,17490000,9616.6111
5831,17496000,8845.9721
5833,17502000,10576.4614
5835,17508000,9430.4713
5837,17514000,12908.413
5839,17520000,16550.5362
5841,17526000,11107.1203
5843,17532000,6140.7607
5845,17538000,8143.7763
5847,17544000,11118.6794
5849,17550000,8089.0266
5851,17556000,11214.2853
5853,17562000,9784.041
5855,17568000,9011.7911
5857,17574000,8830.7461
5859,17580000,7430.195
5861,17586000,10993.256
5863,17592000,8262.4562
5865,17598000,8468.4549
5867,17604000,7527.9461
5869,17610000,12873.7709
5871,17616000,9508.7216
5873,17622000,7393.1738
5875,17628000,11474.2996
5877,17634000,8356.1883
5879,17640000,9921.0031
5881,17646000,10767.4603
5883,17652000,6800.7531
5885,17658000,5882.6026
5887,17664000,9233.3554
5889,17670000,9371.6668
5891,17676000,6568.9575
5893,17682000,8990.9841
5895,17688000,6507.1
5897,17694000,10784.3333
5899,17700000,9863.8529
5901,17706000,10701.9512
5903,17712000,10229.3555
5905,17718000,8208.0737
5907,17724000,12397.0286
5909,17730000,7469.663
5911,17736000,6083.1362
5913,17742000,7321.1354
5915,17748000,13055.3002
5917,17754000,8590.2169
5919,17760000,8003.262
5921,17766000,8640.607
5923,17772000,10197.7122
5925,17778000,6495.218
5927,17784000,7471.8736
5929,17790000,8264.8941
5931,17796000,4822.0956
5933,17802000,9792.0046
5935,17808000,7662.0313
5937,17814000,9782.5849
5939,17820000,11939.6958
5941,17826000,10422.7419
5943,17832000,9183.6376
5945,17838000,6851.1422
5947,17844000,12547.4447
5949,17850000,10483.0123
5951,17856000,7501.3652
5953,17862000,8108.2494
5955,17868000,8932.1392
5957,17874000,9155.455
5959,17880000,9505.7714
5961,17886000,10942.8108
5963,17892000,11369.5469
5965,17898000,13177.7448
5967,17904000,9027.2024
5969,17910000,6964.646
5971,17916000,5961.2409
5973,17922000,10567.2876
5975,17928000,20242.741
5977,17934000,10031.0853
5979,17940000,10290.5744
5981,17946000,10752.3996
5983,17952000,10365.5574
5985,17958000,11523.774
5987,17964000,8465.4562
5989,17970000,10383.615
5991,17976000,7911.9596
5993,17982000,8357.7406
5995,17988000,9959.0995
5997,17994000,5781.974
5999,18000000,8898.0492
6001,18006000,9647.4449
6003,18012000,12343.257
6005,18018000,7193.7773
6007,18024000,7312.5857
6009,18030000,7970.2242
6011,18036000,7823.0049
6013,18042000,7051.5673
6015,18048000,12350.2841
6017,18054000,11338.985
6019,18060000,9346.8825
6021,18066000,9833.6241
6023,18072000,8255.8411
6025,18078000,8663.8168
6027,18084000,7217.8465
6029,18090000,9257.8772
6031,18096000,10651.0259
6033,18102000,7805.3287
6035,18108000,10025.0026
6037,18114000,14204.5627
6039,18120000,10397.5779
6041,18126000,8932.6667
6043,18132000,12805.232
6045,18138000,17910.6202
6047,18144000,8121.9891
6049,18150000,12894.0345
6051,18156000,19179.5531
6053,18162000,7711.4945
6055,18168000,12150.7747
6057,18174000,8565.3785
6059,18180000,7608.2172
6061,18186000,20582.7342
6063,18192000,9383.5339
6065,18198000,10350.0524
6067,18204000,9509.4494
6069,18210000,11815.0801
6071,18216000,8972.7737
6073,18222000,10868.083
6075,18228000,10096.5047
6077,18234000,10906.7179
6079,18240000,7836.635
6081,18246000,10667.7145
6083,18252000,11735.0037
6085,18258000,11668.9745
6087,18264000,9587.8736
6089,18270000,9675.8153
6091,18276000,9998.9291
6093,18282000,11848.7119
6095,18288000,8935.0009
6097,18294000,5953.8645
6099,18300000,5893.6501
6101,18306000,8674.0402
6103,18312000,9548.7122
6105,18318000,10398.4847
6107,18324000,10702.9458
6109,18330000,5553.8879
6111,18336000,10428.9867
6113,18342000,9062.5838
6115,18348000,9210.744
6117,18354000,10502.9998
6119,18360000,10878.0348
6121,18366000,11663.1258
6123,18372000,6967.0983
6125,18378000,9807.4594
6127,18384000,10735.4626
6129,18390000,5548.7043
6131,18396000,7655.7643
6133,18402000,10755.6437
6135,18408000,8324.008
6137,18414000,10751.4463
6139,18420000,7251.8698
6141,18426000,5240.8183
6143,18432000,8719.9383
6145,18438000,6387.3952
6147,18444000,17702.8831
6149,18450000,6184.734
6151,18456000,12018.4814
6153,18462000,10731.1622
6155,18468000,10260.5694
6157,18474000,10825.6842
6159,18480000,9570.1975
6161,18486000,6854.4158
6163,18492000,8559.8672
6165,18498000,18688.4428
6167,18504000,7485.4291
6169,18510000,6591.2766
6171,18516000,11983.1839
6173,18522000,9526.7383
6175,18528000,15619.1371
6177,18534000,8780.8184
6179,18540000,10817.1415
6181,18546000,5180.8505
6183,18552000,9908.6644
6185,18558000,8803.6738
6187,18564000,10040.6717
6189,18570000,7761.9883
6191,18576000,7515.292
6193,18582000,11692.0531
6195,18588000,14604.5306
6197,18594000,5705.0151
6199,18600000,7866.3834
6201,18606000,15820.8354
6203,18612000,7135.1265
6205,18618000,11128.7557
6207,18624000,8578.4603
6209,18630000,13144.4452
6211,18636000,10938.4516
6213,18642000,11820.5813
6215,18648000,10879.8741
6217,18654000,10387.4485
6219,18660000,14889.7083
6221,18666000,9611.4601
6223,18672000,8562.3744
6225,18678000,10219.1682
6227,18684000,10425.9042
6229,18690000,8959.9949
6231,18696000,16651.8939
6233,18702000,9339.9306
6235,18708000,10251.7755
6237,18714000,13815.6033
6239,18720000,5958.8559
6241,18726000,8796.5377
6243,18732000,13716.5084
6245,18738000,7998.4501
6247,18744000,8998.3916
6249,18750000,8352.3636
6251,18756000,5845.841
6253,18762000,7804.3529
6255,18768000,9326.1968
6257,18774000,5748.1755
6259,18780000,15761.6953
6261,18786000,7993.3127
6263,18792000,9135.632
6265,18798000,11173.5786
6267,18804000,8576.4228
6269,18810000,8549.957
6271,18816000,9940.4891
6273,18822000,10306.8577
6275,18828000,9482.8776
6277,18834000,8531.1262
6279,18840000,9069.6836
6281,18846000,11045.999
6283,18852000,10666.9469
6285,18858000,8499.6084
6287,18864000,7363.8943
6289,18870000,10211.2777
6291,18876000,8506.0892
6293,18882000,9580.7057
6295,18888000,9407.7797
6297,18894000,16333.7297
6299,18900000,10841.9977
6301,18906000,11006.7281
6303,18912000,9568.3101
6305,18918000,8094.8746
6307,18924000,7772.6532
6309,18930000,7111.3105
6311,18936000,8896.037
6313,18942000,11962.4731
6315,18948000,8230.8123
6317,18954000,10990.5872
6319,18960000,9009.768
6321,18966000,13403.5947
6323,18972000,10837.864
6325,18978000,7166.7759
6327,18984000,10562.6175
6329,18990000,9520.8019
6331,18996000,8076.8756
6333,19002000,10337.6524
6335,19008000,7690.89
6337,19014000,14040.112
6339,19020000,6830.7135
6341,19026000,7782.3858
6343,19032000,11231.904
6345,19038000,10950.405
6347,19044000,9990.6119
6349,19050000,10937.7302
6351,19056000,13281.3174
6353,19062000,10714.6682
6355,19068000,8825.8666
6357,19074000,10543.1797
6359,19080000,12393.0267
6361,19086000,10049.7959
6363,19092000,9612.9887
6365,19098000,10092.0139
6367,19104000,9153.3751
6369,19110000,11777.5134
6371,19116000,8192.3843
6373,19122000,28260.4934
6375,19128000,15636.3094
6377,19134000,10995.9792
6379,19140000,10223.4791
6381,19146000,14745.3554
6383,19152000,11430.5247
6385,19158000,8553.3936
6387,19164000,10309.8084
6389,19170000,8910.2345
6391,19176000,10649.0451
6393,19182000,13407.3502
6395,19188000,10248.887
6397,19194000,10222.232
6399,19200000,15584.9809
6401,19206000,11133.0348
6403,19212000,11108.0576
6405,19218000,8465.6466
6407,19224000,8139.8075
6409,19230000,11676.1726
6411,19236000,10899.649
6413,19242000,12450.1768
6415,19248000,9779.8841
6417,19254000,11182.3745
6419,19260000,8828.9702
6421,19266000,9957.2842
6423,19272000,11210.4746
6425,19278000,8951.7262
6427,19284000,10438.4985
6429,19290000,9168.8664
6431,19296000,9567.2229
6433,19302000,5755.2662
6435,19308000,7043.108
6437,19314000,8590.4717
6439,19320000,10940.7324
6441,19326000,6042.7565
6443,19332000,9418.083
6445,19338000,10066.5843
6447,19344000,8143.9164
6449,19350000,8482.5372
6451,19356000,8169.8318
6453,19362000,8886.0922
6455,19368000,7416.8524
6457,19374000,11739.5907
6459,19380000,7668.649
6461,19386000,8779.6581
6463,19392000,12652.3779
6465,19398000,11421.8021
6467,19404000,6739.874
6469,19410000,8821.3504
6471,19416000,10347.4214
6473,19422000,11669.5229
6475,19428000,10024.4835
6477,19434000,8187.4296
6479,19440000,8942.0624
6481,19446000,10518.2666
6483,19452000,10315.5953
6485,19458000,12935.9984
6487,19464000,13686.8896
6489,19470000,8159.1982
6491,19476000,10076.8103
6493,19482000,11319.172
6495,19488000,15809.5304
6497,19494000,10829.9148
6499,19500000,8685.3571
6501,19506000,8108.7319
6503,19512000,10230.5934
6505,19518000,10382.1384
6507,19524000,11085.5779
6509,19530000,7539.7398
6511,19536000,9800.0722
6513,19542000,14780.9202
6515,19548000,8228.2975
6517,19554000,10253.9344
6519,19560000,8913.4734
6521,19566000,6349.4894
6523,19572000,7710.6812
6525,19578000,8567.5126
6527,19584000,9872.6461
6529,19590000,15457.6905
6531,19596000,7411.0847
6533,19602000,7115.1304
6535,19608000,11416.1465
6537,19614000,11154.9506
6539,19620000,11517.9756
6541,19626000,7197.0758
6543,19632000,11748.7649
6545,19638000,10661.1649
6547,19644000,10827.0201
6549,19650000,8174.9311
6551,19656000,10603.598
6553,19662000,8026.1646
6555,19668000,13610.4899
6557,19674000,10512.7854
6559,19680000,10381.3592
6561,19686000,10347.3025
6563,19692000,9915.5695
6565,19698000,8496.7594
6567,19704000,7878.2657
6569,19710000,9355.416
6571,19716000,6913.9081
6573,19722000,9074.6383
6575,19728000,11641.5683
6577,19734000,7656.9523
6579,19740000,9642.2526
6581,19746000,8928.1493
6583,19752000,8984.7275
6585,19758000,8536.6582
6587,19764000,9054.3916
6589,19770000,10039.6687
6591,19776000,8386.3115
6593,19782000,11597.9869
